branch_name,laboratory,category
"Mercedes","SEQIRUS","MEDICAMENTOS"
"Mercedes","SERVIER","MEDICAMENTOS"
"Mercedes","SIDUS","MEDICAMENTOS"
"Mercedes","SIEGFRIED","MEDICAMENTOS"
"Mercedes","SIN LABORATORIO","MEDICAMENTOS"
"Mercedes","SOUBEIRAN CHOBE","MEDICAMENTOS"
"Mercedes","TAKEDA ARGENTIN","MEDICAMENTOS"
"Mercedes","TEMIS-LOSTALÓ","MEDICAMENTOS"
"Mercedes","TEVA ARGENTINA","MEDICAMENTOS"
"Mercedes","TRB-PHARMA","MEDICAMENTOS"
"Mercedes","UNILEVER","MEDICAMENTOS"
"Mercedes","VALUGE","MEDICAMENTOS"
"Mercedes","VANNIER","MEDICAMENTOS"
"Mercedes","VANNIER-GRUNENT","MEDICAMENTOS"
"Mercedes","VENT 3","MEDICAMENTOS"
"Mercedes","VERRUGOL","MEDICAMENTOS"
"Mercedes","WELEDA","MEDICAMENTOS"
"Mercedes","2038","PERFUMERIA"
"Mercedes","ACONCAGUA.ALGOD","PERFUMERIA"
"Mercedes","ACTIVE COSMETIC","PERFUMERIA"
"Mercedes","ADIDAS","PERFUMERIA"
"Mercedes","AEROFARMA","PERFUMERIA"
"Mercedes","AEROJET S.A.","PERFUMERIA"
"Mercedes","AGATHA RUIZ DE LA PRADA","PERFUMERIA"
"Mercedes","AISICO S.R.L.","PERFUMERIA"
"Mercedes","ALEF MEDICAL AR","PERFUMERIA"
"Mercedes","ALGABO","PERFUMERIA"
"Mercedes","ALICORP ARGENTINA S.C.A.","PERFUMERIA"
"Mercedes","ANDRE LATOUR","PERFUMERIA"
"Mercedes","ANDRÓMACO","PERFUMERIA"
"Mercedes","ANTONIO BANDERAS","PERFUMERIA"
"Mercedes","ARCOR","PERFUMERIA"
"Mercedes","AVENT","PERFUMERIA"
"Mercedes","BABELITO","PERFUMERIA"
"Mercedes","BAGÓ","PERFUMERIA"
"Mercedes","BASICARE","PERFUMERIA"
"Mercedes","BAUSCH & LOMB A","PERFUMERIA"
"Mercedes","BEIERSDORF","PERFUMERIA"
"Mercedes","BENETTON","PERFUMERIA"
"Mercedes","BERNABO","PERFUMERIA"
"Mercedes","BIFERDIL","PERFUMERIA"
"Mercedes","BIOSINTEX","PERFUMERIA"
"Mercedes","BIOSINTEX RETAI","PERFUMERIA"
"Mercedes","BIU","PERFUMERIA"
"Mercedes","BONMETIQUE S.A.","PERFUMERIA"
"Mercedes","BOOS","PERFUMERIA"
"Mercedes","BRUCK?S  SRL","PERFUMERIA"
"Mercedes","BUHL S.A","PERFUMERIA"
"Mercedes","CANNON PUNTANA S.A.","PERFUMERIA"
"Mercedes","CAPILATIS","PERFUMERIA"
"Mercedes","CAROLINA HERRERA","PERFUMERIA"
"Mercedes","CASSARÁ","PERFUMERIA"
"Mercedes","CEPAGE","PERFUMERIA"
"Mercedes","CERAVE","PERFUMERIA"
"Mercedes","CHER","PERFUMERIA"
"Mercedes","CHICCO","PERFUMERIA"
"Mercedes","CINETIC","PERFUMERIA"
"Mercedes","COALIX S.A.","PERFUMERIA"
"Mercedes","COLGATE","PERFUMERIA"
"Mercedes","COMODEX S.A.","PERFUMERIA"
"Mercedes","COPAHUE","PERFUMERIA"
"Mercedes","COTY ARGENTINA S.A.","PERFUMERIA"
"Mercedes","DARVITA","PERFUMERIA"
"Mercedes","DAVIDOFF","PERFUMERIA"
"Mercedes","DCCSA","PERFUMERIA"
"Mercedes","DEPIMIEL","PERFUMERIA"
"Mercedes","DERMOGREEN","PERFUMERIA"
"Mercedes","DIFFUPAR","PERFUMERIA"
"Mercedes","DISNEY","PERFUMERIA"
"Mercedes","DISPITA","PERFUMERIA"
"Mercedes","DISWALD","PERFUMERIA"
"Mercedes","DOROTHY GRAY","PERFUMERIA"
"Mercedes","DUFFY","PERFUMERIA"
"Mercedes","E. J. GEZZI","PERFUMERIA"
"Mercedes","EDELORO S.A.","PERFUMERIA"
"Mercedes","ELEA","PERFUMERIA"
"Mercedes","EUCERIN","PERFUMERIA"
"Mercedes","EUROLAB","PERFUMERIA"
"Mercedes","EXCELENTIA","PERFUMERIA"
"Mercedes","EXIMIA","PERFUMERIA"
"Mercedes","FORMULAB","PERFUMERIA"
"Mercedes","FRAMINGHAM PHAR","PERFUMERIA"
"Mercedes","FULTON","PERFUMERIA"
"Mercedes","GADOR","PERFUMERIA"
"Mercedes","GALDERMA","PERFUMERIA"
"Mercedes","GARRE GUEVARA","PERFUMERIA"
"Mercedes","GENOMMA LAB.","PERFUMERIA"
"Mercedes","GILLETTE","PERFUMERIA"
"Mercedes","GLAM DISTRIBUCIONES S.R.L.","PERFUMERIA"
"Mercedes","GLAXOSMITHKLINE","PERFUMERIA"
"Mercedes","GLUCK ALPARAMIS S.A.","PERFUMERIA"
"Mercedes","GRETA","PERFUMERIA"
"Mercedes","GRIMBERG","PERFUMERIA"
"Mercedes","HALEON ARGENTIN","PERFUMERIA"
"Mercedes","HEALTH CARE SUDAMERICANA S.A.","PERFUMERIA"
"Mercedes","HENO DE PRAVIA","PERFUMERIA"
"Mercedes","HIDRALOE","PERFUMERIA"
"Mercedes","HISAN S.A.","PERFUMERIA"
"Mercedes","IMPORTADORA SUDAMERICANA S.R.L.","PERFUMERIA"
"Mercedes","INECTO","PERFUMERIA"
"Mercedes","ISDIN","PERFUMERIA"
"Mercedes","ISSUE","PERFUMERIA"
"Mercedes","JEANNE ARTHES PARIS","PERFUMERIA"
"Mercedes","JESELS","PERFUMERIA"
"Mercedes","JOHNSON & JOHNS","PERFUMERIA"
"Mercedes","JOHNSON & JOHNSON DERMO","PERFUMERIA"
"Mercedes","JULERIAQUE","PERFUMERIA"
"Mercedes","KENVUE ARGENTIN","PERFUMERIA"
"Mercedes","KEVINGSTON","PERFUMERIA"
"Mercedes","KIMBERLY CLARK ARGENTINA S.A.","PERFUMERIA"
"Mercedes","KONJAC","PERFUMERIA"
"Mercedes","KOPELCO S.A.","PERFUMERIA"
"Mercedes","KUIDAR","PERFUMERIA"
"Mercedes","LA FÁRMACO ARG.","PERFUMERIA"
"Mercedes","LA PAPELERA DEL PLATA S A","PERFUMERIA"
"Mercedes","LA ROCHE-POSAY","PERFUMERIA"
"Mercedes","LAB INTERNACION","PERFUMERIA"
"Mercedes","LABORATORIO ALB","PERFUMERIA"
"Mercedes","LABORATORIO CUENCA S.A.","PERFUMERIA"
"Mercedes","LABORATORIO MIL","PERFUMERIA"
"Mercedes","LABORATORIOS BE","PERFUMERIA"
"Mercedes","LABORATORIOS FE","PERFUMERIA"
"Mercedes","LAGOS","PERFUMERIA"
"Mercedes","LENTERDIT SA","PERFUMERIA"
"Mercedes","LOREAL","PERFUMERIA"
"Mercedes","LOREAL ARGENTINA S.A.","PERFUMERIA"
"Mercedes","L´OREAL MAQUILLAJE","PERFUMERIA"
"Mercedes","MARCHAND","PERFUMERIA"
"Mercedes","MEDISOL","PERFUMERIA"
"Mercedes","MEGALABS ARGENT","PERFUMERIA"
"Mercedes","MEGLINE","PERFUMERIA"
"Mercedes","MERAKI SUSTENTABLE S.R.L.","PERFUMERIA"
"Mercedes","MOBILEACC","PERFUMERIA"
"Mercedes","MONSERRAT","PERFUMERIA"
"Mercedes","NAF","PERFUMERIA"
"Mercedes","NAMINCO","PERFUMERIA"
"Mercedes","NEW REVLON ARGENTINA S.A.","PERFUMERIA"
"Mercedes","NEWSAN SOCIEDAD ANONIMA","PERFUMERIA"
"Mercedes","NIVEA","PERFUMERIA"
"Mercedes","NOSOTRAS","PERFUMERIA"
"Mercedes","NUK","PERFUMERIA"
"Mercedes","ODOL","PERFUMERIA"
"Mercedes","OXAPHARMA","PERFUMERIA"
"Mercedes","PA?ALERA NORTE","PERFUMERIA"
"Mercedes","PANALAB","PERFUMERIA"
"Mercedes","PAPELERA DEL PLATA","PERFUMERIA"
"Mercedes","PELLIZA","PERFUMERIA"
"Mercedes","PHILIPS","PERFUMERIA"
"Mercedes","PIERRE FABRE DE","PERFUMERIA"
"Mercedes","PIERRE FABRE OR","PERFUMERIA"
"Mercedes","PRIFAMON S A INDUSTRIAL Y COMERCIAL","PERFUMERIA"
"Mercedes","PROCTER & GAMBL","PERFUMERIA"
"Mercedes","PRODEFARM","PERFUMERIA"
"Mercedes","PUIG ARGENTINA S.A.","PERFUMERIA"
"Mercedes","PURA SOAP","PERFUMERIA"
"Mercedes","QUAZON","PERFUMERIA"
"Mercedes","QUÍMICA ESTRELLA","PERFUMERIA"
"Mercedes","RECKITT BENCKIS","PERFUMERIA"
"Mercedes","REXTOR","PERFUMERIA"
"Mercedes","ROBY","PERFUMERIA"
"Mercedes","RUALDO","PERFUMERIA"
"Mercedes","S.U.D.","PERFUMERIA"
"Mercedes","SAINT JULIEN S.A.","PERFUMERIA"
"Mercedes","SALLY HANSEN","PERFUMERIA"
"Mercedes","SAN CEFERINO","PERFUMERIA"
"Mercedes","SAVANT CONSUMER","PERFUMERIA"
"Mercedes","SHAKIRA","PERFUMERIA"
"Mercedes","SIDUS DERMOCOSM","PERFUMERIA"
"Mercedes","SIEGFRIED","PERFUMERIA"
"Mercedes","SIN CLASIFICAR","PERFUMERIA"
"Mercedes","SIN LABORATORIO","PERFUMERIA"
"Mercedes","SKALA","PERFUMERIA"
"Mercedes","SOFTYS","PERFUMERIA"
"Mercedes","SRISRI","PERFUMERIA"
"Mercedes","ST IVES","PERFUMERIA"
"Mercedes","SUNSTAR","PERFUMERIA"
"Mercedes","THELMA & LOUISE","PERFUMERIA"
"Mercedes","TRIM","PERFUMERIA"
"Mercedes","UNILEVER","PERFUMERIA"
"Mercedes","UNILEVER DE ARGENTINA S.A.","PERFUMERIA"
"Mercedes","VALUGE","PERFUMERIA"
"Mercedes","VARIOS","PERFUMERIA"
"Mercedes","VICHY","PERFUMERIA"
"Mercedes","VOGUE","PERFUMERIA"
"Mercedes","WELEDA","PERFUMERIA"
"Mercedes","WELLINGTON","PERFUMERIA"
"Mercedes","2038","VARIOS"
"Mercedes","AMALFI","VARIOS"
"Mercedes","ANILINA COLIBRI","VARIOS"
"Mercedes","ARCOR","VARIOS"
"Mercedes","ARTEC","VARIOS"
"Mercedes","BONAFIDE","VARIOS"
"Mercedes","CACHAFAZ","VARIOS"
"Mercedes","CAPALBO","VARIOS"
"Mercedes","COCA COLA","VARIOS"
"Mercedes","COCA COLA / FEMSA","VARIOS"
"Mercedes","ELEA","VARIOS"
"Mercedes","ELITE","VARIOS"
"Mercedes","FARMACENTRO","VARIOS"
"Mercedes","FDP","VARIOS"
"Mercedes","FELFORT","VARIOS"
"Mercedes","GENOMMA LAB.","VARIOS"
"Mercedes","GEORGALOS","VARIOS"
"Mercedes","GILLETTE","VARIOS"
"Mercedes","GRIMBERG","VARIOS"
"Mercedes","HECSPI AEROSOLES SACIFI","VARIOS"
"Mercedes","HOME 2000 S.A.","VARIOS"
"Mercedes","INSBRUCK","VARIOS"
"Mercedes","KENVUE ARGENTIN","VARIOS"
"Mercedes","KRAFT FOODS","VARIOS"
"Mercedes","LAB. AZUL","VARIOS"
"Mercedes","LABORATORIOS DIRAL SRL","VARIOS"
"Mercedes","LOVAL","VARIOS"
"Mercedes","LULEMU","VARIOS"
"Mercedes","MANHATTAN","VARIOS"
"Mercedes","MUNDIAL","VARIOS"
"Mercedes","NESTLE","VARIOS"
"Mercedes","OLGA","VARIOS"
"Mercedes","OMRON","VARIOS"
"Mercedes","PELLIZA","VARIOS"
"Mercedes","PHARMAMERICAN S","VARIOS"
"Mercedes","QUI-MAR","VARIOS"
"Mercedes","RELIEF CENTER","VARIOS"
"Mercedes","SEISEME S.A.","VARIOS"
"Mercedes","SIEGFRIED","VARIOS"
"Mercedes","SIN CLASIFICAR","VARIOS"
"Mercedes","SIN LABORATORIO","VARIOS"
"Mercedes","STELLA","VARIOS"
"Mercedes","UNILEVER","VARIOS"
"Mercedes","UNILEVER DE ARGENTINA S.A.","VARIOS"
"Mercedes","WELS","VARIOS"
"Microcentro","2038","ACCESORIOS"
"Microcentro","3 M","ACCESORIOS"
"Microcentro","ABBOTT DIABETES","ACCESORIOS"
"Microcentro","ALCOFRAC S.A.","ACCESORIOS"
"Microcentro","ANDRÓMACO","ACCESORIOS"
"Microcentro","APPER","ACCESORIOS"
"Microcentro","ARGIMED SRL","ACCESORIOS"
"Microcentro","ASPEN","ACCESORIOS"
"Microcentro","ASSISTANCE","ACCESORIOS"
"Microcentro","ATUCHA","ACCESORIOS"
"Microcentro","BANDER GREEN","ACCESORIOS"
"Microcentro","BD","ACCESORIOS"
"Microcentro","BEIERSDORF","ACCESORIOS"
"Microcentro","BIOFACTOR","ACCESORIOS"
"Microcentro","BIOSINTEX RETAI","ACCESORIOS"
"Microcentro","BODY CARE","ACCESORIOS"
"Microcentro","BRUCK?S  SRL","ACCESORIOS"
"Microcentro","CAPALBO","ACCESORIOS"
"Microcentro","CAPILATIS  ****","ACCESORIOS"
"Microcentro","COLGATE","ACCESORIOS"
"Microcentro","COLOPLAST","ACCESORIOS"
"Microcentro","COMBE","ACCESORIOS"
"Microcentro","COMODEX S.A.","ACCESORIOS"
"Microcentro","COMODIN","ACCESORIOS"
"Microcentro","CORONET","ACCESORIOS"
"Microcentro","DASIPA","ACCESORIOS"
"Microcentro","DELVA","ACCESORIOS"
"Microcentro","DEMA","ACCESORIOS"
"Microcentro","DEMED","ACCESORIOS"
"Microcentro","DROGAS-SAPORITI","ACCESORIOS"
"Microcentro","ELEA","ACCESORIOS"
"Microcentro","EURO SWISS S.A.","ACCESORIOS"
"Microcentro","EUROLAB","ACCESORIOS"
"Microcentro","FARMACIA FIORANO-MORENO S.R.L.","ACCESORIOS"
"Microcentro","FARMAPLUS","ACCESORIOS"
"Microcentro","FORMULAB","ACCESORIOS"
"Microcentro","FRADEALCO S.A.","ACCESORIOS"
"Microcentro","FRANKLIN (ACC)","ACCESORIOS"
"Microcentro","GARCIA E.(PERF)","ACCESORIOS"
"Microcentro","GARRE GUEVARA","ACCESORIOS"
"Microcentro","GENOMMA LAB.","ACCESORIOS"
"Microcentro","GLAXOSMITHKLINE","ACCESORIOS"
"Microcentro","GONZALES","ACCESORIOS"
"Microcentro","GRIMBERG","ACCESORIOS"
"Microcentro","HALEON ARGENTIN","ACCESORIOS"
"Microcentro","HECSPI AEROSOLES SACIFI","ACCESORIOS"
"Microcentro","HENNIATEX","ACCESORIOS"
"Microcentro","HOLLISTER LATIN AMERICA INC.","ACCESORIOS"
"Microcentro","INCOSA","ACCESORIOS"
"Microcentro","IRAOLA","ACCESORIOS"
"Microcentro","KENVUE ARGENTIN","ACCESORIOS"
"Microcentro","KIMBERLY CLARK ARGENTINA S.A.","ACCESORIOS"
"Microcentro","KINEMED","ACCESORIOS"
"Microcentro","KOLER","ACCESORIOS"
"Microcentro","KT TAPE","ACCESORIOS"
"Microcentro","KUIDAR","ACCESORIOS"
"Microcentro","LAB. AZUL","ACCESORIOS"
"Microcentro","LABORATORIO ENA","ACCESORIOS"
"Microcentro","LABORATORIO MIL","ACCESORIOS"
"Microcentro","LABORATORIOS GASANA S.R.L.","ACCESORIOS"
"Microcentro","LABORATORIOS IGALTEX S.R.L.","ACCESORIOS"
"Microcentro","LABORIT","ACCESORIOS"
"Microcentro","LENOX","ACCESORIOS"
"Microcentro","LENTERDIT SA","ACCESORIOS"
"Microcentro","LINDON APITER","ACCESORIOS"
"Microcentro","LISTEN S.A.C.I.Y M.","ACCESORIOS"
"Microcentro","LOS CATALANES SRL","ACCESORIOS"
"Microcentro","MAVERICK","ACCESORIOS"
"Microcentro","MEIYI","ACCESORIOS"
"Microcentro","MOBILEACC","ACCESORIOS"
"Microcentro","MORI","ACCESORIOS"
"Microcentro","NESTLE","ACCESORIOS"
"Microcentro","NOVO NORDISK","ACCESORIOS"
"Microcentro","NUCAP MEDICAL","ACCESORIOS"
"Microcentro","PANTYMED","ACCESORIOS"
"Microcentro","PANTYMED SA","ACCESORIOS"
"Microcentro","PARAFARM","ACCESORIOS"
"Microcentro","PATEJIM","ACCESORIOS"
"Microcentro","PELLIZA","ACCESORIOS"
"Microcentro","PHARMAMERICAN S","ACCESORIOS"
"Microcentro","PIERRE FABRE DE","ACCESORIOS"
"Microcentro","PIERRE FABRE OR","ACCESORIOS"
"Microcentro","PORTA HNOS S.A.","ACCESORIOS"
"Microcentro","PORTEX","ACCESORIOS"
"Microcentro","PROCER","ACCESORIOS"
"Microcentro","PROPATO","ACCESORIOS"
"Microcentro","QUÍMICA ESTRELLA","ACCESORIOS"
"Microcentro","REX","ACCESORIOS"
"Microcentro","RIVERO","ACCESORIOS"
"Microcentro","ROCHE DIABETES","ACCESORIOS"
"Microcentro","SALASEM S.R.L.","ACCESORIOS"
"Microcentro","SAN CEFERINO","ACCESORIOS"
"Microcentro","SANADROG","ACCESORIOS"
"Microcentro","SANITAS","ACCESORIOS"
"Microcentro","SANUP","ACCESORIOS"
"Microcentro","SCHAFER","ACCESORIOS"
"Microcentro","SEED BAGS","ACCESORIOS"
"Microcentro","SEISEME S.A.","ACCESORIOS"
"Microcentro","SIDUS-LIFESCAN","ACCESORIOS"
"Microcentro","SILFAB","ACCESORIOS"
"Microcentro","SIN CLASIFICAR","ACCESORIOS"
"Microcentro","SIN LABORATORIO","ACCESORIOS"
"Microcentro","SKIN FREE","ACCESORIOS"
"Microcentro","STIAL S.A","ACCESORIOS"
"Microcentro","SUFARMA","ACCESORIOS"
"Microcentro","SYRA S.A.","ACCESORIOS"
"Microcentro","TEMIS-LOSTALÓ","ACCESORIOS"
"Microcentro","TERUMO (ACC.)","ACCESORIOS"
"Microcentro","THELMA & LOUISE","ACCESORIOS"
"Microcentro","VALMAX","ACCESORIOS"
"Microcentro","VALUGE","ACCESORIOS"
"Microcentro","VEDE","ACCESORIOS"
"Microcentro","WEBEST","ACCESORIOS"
"Microcentro","WELS","ACCESORIOS"
"Microcentro","WERFEN MEDICAL","ACCESORIOS"
"Microcentro","ABBOTT EPD","MEDICAMENTOS"
"Microcentro","ABBOTT NUTRICIO","MEDICAMENTOS"
"Microcentro","ABBVIE","MEDICAMENTOS"
"Microcentro","ADIUM","MEDICAMENTOS"
"Microcentro","ALCON","MEDICAMENTOS"
"Microcentro","ALEF MEDICAL AR","MEDICAMENTOS"
"Microcentro","AMENITE","MEDICAMENTOS"
"Microcentro","AMGEN","MEDICAMENTOS"
"Microcentro","AMN","MEDICAMENTOS"
"Microcentro","ANDRÓMACO","MEDICAMENTOS"
"Microcentro","ARGENFARMA","MEDICAMENTOS"
"Microcentro","ARISTON","MEDICAMENTOS"
"Microcentro","ASPEN PHARMA","MEDICAMENTOS"
"Microcentro","ASSISTANCE","MEDICAMENTOS"
"Microcentro","ASTRAZENECA","MEDICAMENTOS"
"Microcentro","AUSTRAL","MEDICAMENTOS"
"Microcentro","B-LIFE","MEDICAMENTOS"
"Microcentro","BAGÓ","MEDICAMENTOS"
"Microcentro","BAGÓ-ARCOR","MEDICAMENTOS"
"Microcentro","BALIARDA","MEDICAMENTOS"
"Microcentro","BAUSCH & LOMB A","MEDICAMENTOS"
"Microcentro","BAYER","MEDICAMENTOS"
"Microcentro","BAYER (PH)","MEDICAMENTOS"
"Microcentro","BAYER CONSUMER","MEDICAMENTOS"
"Microcentro","BD","MEDICAMENTOS"
"Microcentro","BETA","MEDICAMENTOS"
"Microcentro","BIFERDIL","MEDICAMENTOS"
"Microcentro","BIOFACTOR","MEDICAMENTOS"
"Microcentro","BIOGEN","MEDICAMENTOS"
"Microcentro","BIOL","MEDICAMENTOS"
"Microcentro","BIOPAS ARGENTIN","MEDICAMENTOS"
"Microcentro","BIOPROFARMA BAG","MEDICAMENTOS"
"Microcentro","BIOSIDUS S.A.U.","MEDICAMENTOS"
"Microcentro","BIOSINTEX","MEDICAMENTOS"
"Microcentro","BIOSINTEX RETAI","MEDICAMENTOS"
"Microcentro","BIOTENK","MEDICAMENTOS"
"Microcentro","BOEHRINGER INGE","MEDICAMENTOS"
"Microcentro","CABUCHI","MEDICAMENTOS"
"Microcentro","CANNAVA S.E.","MEDICAMENTOS"
"Microcentro","CASASCO","MEDICAMENTOS"
"Microcentro","CASSARÁ","MEDICAMENTOS"
"Microcentro","CELINA","MEDICAMENTOS"
"Microcentro","CELNOVA ARGENTI","MEDICAMENTOS"
"Microcentro","CEPAGE","MEDICAMENTOS"
"Microcentro","CETUS","MEDICAMENTOS"
"Microcentro","COMBE","MEDICAMENTOS"
"Microcentro","CRAVERI","MEDICAMENTOS"
"Microcentro","DALLAS","MEDICAMENTOS"
"Microcentro","DENVER FARMA","MEDICAMENTOS"
"Microcentro","DHARAM SINGH","MEDICAMENTOS"
"Microcentro","DOMÍNGUEZ","MEDICAMENTOS"
"Microcentro","DONATO ZURLO","MEDICAMENTOS"
"Microcentro","DR. MADAUS","MEDICAMENTOS"
"Microcentro","DROGAL","MEDICAMENTOS"
"Microcentro","DUNCAN","MEDICAMENTOS"
"Microcentro","E. J. GEZZI","MEDICAMENTOS"
"Microcentro","ECZANE","MEDICAMENTOS"
"Microcentro","ELEA","MEDICAMENTOS"
"Microcentro","ETHICAL NUTRITI","MEDICAMENTOS"
"Microcentro","ETHICUS","MEDICAMENTOS"
"Microcentro","EUROFARMA","MEDICAMENTOS"
"Microcentro","EUROLAB","MEDICAMENTOS"
"Microcentro","EXCELENTIA","MEDICAMENTOS"
"Microcentro","FABRA","MEDICAMENTOS"
"Microcentro","FECOFAR","MEDICAMENTOS"
"Microcentro","FERRING","MEDICAMENTOS"
"Microcentro","FILAXIS FARMACÉ","MEDICAMENTOS"
"Microcentro","FINADIET","MEDICAMENTOS"
"Microcentro","FORDER","MEDICAMENTOS"
"Microcentro","FORMULAB","MEDICAMENTOS"
"Microcentro","FORTBENTON","MEDICAMENTOS"
"Microcentro","FRAMINGHAM PHAR","MEDICAMENTOS"
"Microcentro","FRANCELAB","MEDICAMENTOS"
"Microcentro","FUCUS","MEDICAMENTOS"
"Microcentro","FUTERMAN INTERN","MEDICAMENTOS"
"Microcentro","GADOR","MEDICAMENTOS"
"Microcentro","GALDERMA","MEDICAMENTOS"
"Microcentro","GARDEN HOUSE AR","MEDICAMENTOS"
"Microcentro","GEMABIOTECH","MEDICAMENTOS"
"Microcentro","GÉMINIS FARMACÉ","MEDICAMENTOS"
"Microcentro","GENOMMA LAB.","MEDICAMENTOS"
"Microcentro","GLAM DISTRIBUCIONES S.R.L.","MEDICAMENTOS"
"Microcentro","GLAXOSMITHKLINE","MEDICAMENTOS"
"Microcentro","GRIMBERG","MEDICAMENTOS"
"Microcentro","HALEON ARGENTIN","MEDICAMENTOS"
"Microcentro","HLB PHARMA","MEDICAMENTOS"
"Microcentro","INGENS","MEDICAMENTOS"
"Microcentro","INVESTI","MEDICAMENTOS"
"Microcentro","IPROSS","MEDICAMENTOS"
"Microcentro","ISA","MEDICAMENTOS"
"Microcentro","ISDIN","MEDICAMENTOS"
"Microcentro","JANSSEN-CILAG","MEDICAMENTOS"
"Microcentro","JAYOR","MEDICAMENTOS"
"Microcentro","KEMEX","MEDICAMENTOS"
"Microcentro","KENVUE ARGENTIN","MEDICAMENTOS"
"Microcentro","KILAB","MEDICAMENTOS"
"Microcentro","KLONAL","MEDICAMENTOS"
"Microcentro","L.D.A.","MEDICAMENTOS"
"Microcentro","LA SERRANITA","MEDICAMENTOS"
"Microcentro","LA SIBILA","MEDICAMENTOS"
"Microcentro","LABORATORIO ENA","MEDICAMENTOS"
"Microcentro","LABORATORIO MER","MEDICAMENTOS"
"Microcentro","LABORATORIO MIL","MEDICAMENTOS"
"Microcentro","LABORATORIO VAL","MEDICAMENTOS"
"Microcentro","LABORATORIO WPN","MEDICAMENTOS"
"Microcentro","LABORATORIOS BE","MEDICAMENTOS"
"Microcentro","LABORATORIOS FE","MEDICAMENTOS"
"Microcentro","LABSA","MEDICAMENTOS"
"Microcentro","LAFARMEN","MEDICAMENTOS"
"Microcentro","LAFEDAR","MEDICAMENTOS"
"Microcentro","LAGOS","MEDICAMENTOS"
"Microcentro","LAZAR","MEDICAMENTOS"
"Microcentro","LEPETIT","MEDICAMENTOS"
"Microcentro","LERSAN","MEDICAMENTOS"
"Microcentro","LKM","MEDICAMENTOS"
"Microcentro","LUNDBECK","MEDICAMENTOS"
"Microcentro","MAR","MEDICAMENTOS"
"Microcentro","MEDISOL","MEDICAMENTOS"
"Microcentro","MEGALABS ARGENT","MEDICAMENTOS"
"Microcentro","MERCK SERONO","MEDICAMENTOS"
"Microcentro","MERISANT ARGENT","MEDICAMENTOS"
"Microcentro","MICROSULES ARG.","MEDICAMENTOS"
"Microcentro","MILLET-FRANKLIN","MEDICAMENTOS"
"Microcentro","MIZU NUTRICION Y COSMETIC","MEDICAMENTOS"
"Microcentro","MONSERRAT","MEDICAMENTOS"
"Microcentro","MONTPELLIER","MEDICAMENTOS"
"Microcentro","MR PHARMA","MEDICAMENTOS"
"Microcentro","MSD ARGENTINA S","MEDICAMENTOS"
"Microcentro","NATUFARMA","MEDICAMENTOS"
"Microcentro","NATURAL LIFE","MEDICAMENTOS"
"Microcentro","NATURES BOUNTY","MEDICAMENTOS"
"Microcentro","NEO-DERMOS","MEDICAMENTOS"
"Microcentro","NESTLE","MEDICAMENTOS"
"Microcentro","NESTLÉ HEALTH S","MEDICAMENTOS"
"Microcentro","NEWPGA","MEDICAMENTOS"
"Microcentro","NOLTER","MEDICAMENTOS"
"Microcentro","NORGREEN","MEDICAMENTOS"
"Microcentro","NORT","MEDICAMENTOS"
"Microcentro","NORTHIA","MEDICAMENTOS"
"Microcentro","NOVA ARGENTIA","MEDICAMENTOS"
"Microcentro","NOVARTIS","MEDICAMENTOS"
"Microcentro","NOVARUM PHARMA","MEDICAMENTOS"
"Microcentro","NOVO NORDISK","MEDICAMENTOS"
"Microcentro","NOVOPLOS","MEDICAMENTOS"
"Microcentro","NUTRICIA-BAGÓ","MEDICAMENTOS"
"Microcentro","OMEGA","MEDICAMENTOS"
"Microcentro","OMICRON","MEDICAMENTOS"
"Microcentro","OPELLA HEALTHCA","MEDICAMENTOS"
"Microcentro","ORGANON ARG.","MEDICAMENTOS"
"Microcentro","OXAPHARMA","MEDICAMENTOS"
"Microcentro","PANALAB","MEDICAMENTOS"
"Microcentro","PÉREZ","MEDICAMENTOS"
"Microcentro","PFIZER","MEDICAMENTOS"
"Microcentro","PHARMA ALIOTH","MEDICAMENTOS"
"Microcentro","PHARMADORF","MEDICAMENTOS"
"Microcentro","PHARMAMERICAN S","MEDICAMENTOS"
"Microcentro","PHARMATRIX","MEDICAMENTOS"
"Microcentro","PIERRE FABRE MÉ","MEDICAMENTOS"
"Microcentro","PIERRE FABRE OR","MEDICAMENTOS"
"Microcentro","POEN","MEDICAMENTOS"
"Microcentro","PROCTER & GAMBL","MEDICAMENTOS"
"Microcentro","PROVEFARMA","MEDICAMENTOS"
"Microcentro","QUÍMICA LUAR","MEDICAMENTOS"
"Microcentro","RECKITT BENCKIS","MEDICAMENTOS"
"Microcentro","RICHET","MEDICAMENTOS"
"Microcentro","RICHMOND","MEDICAMENTOS"
"Microcentro","ROCHE","MEDICAMENTOS"
"Microcentro","ROEMMERS","MEDICAMENTOS"
"Microcentro","RONNET","MEDICAMENTOS"
"Microcentro","RONTAG","MEDICAMENTOS"
"Microcentro","ROSPAW","MEDICAMENTOS"
"Microcentro","ROSSMORE PHARMA","MEDICAMENTOS"
"Microcentro","SAN CEFERINO","MEDICAMENTOS"
"Microcentro","SANITAS","MEDICAMENTOS"
"Microcentro","SANOFI HEALTH A","MEDICAMENTOS"
"Microcentro","SANOFI-AVENTIS","MEDICAMENTOS"
"Microcentro","SANT GALL","MEDICAMENTOS"
"Microcentro","SAVANT CONSUMER","MEDICAMENTOS"
